option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:F240419C00010820,2024-04-19,10.82,call,american,100,2024-03-15,1.27,1.31,1.19,1.24
O:F240419C00011820,2024-04-19,11.82,call,american,100,2024-03-15,0.28,0.4,0.23,0.32
O:F240419C00012820,2024-04-19,12.82,call,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419C00013820,2024-04-19,13.82,call,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419C00014820,2024-04-19,14.82,call,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419C00015820,2024-04-19,15.82,call,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419C00016820,2024-04-19,16.82,call,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419C00017820,2024-04-19,17.82,call,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419C00018820,2024-04-19,18.82,call,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419C00019820,2024-04-19,19.82,call,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419P00002820,2024-04-19,2.82,put,american,100,2024-03-15,,,,
O:F240419P00003820,2024-04-19,3.82,put,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419P00004820,2024-04-19,4.82,put,american,100,2024-03-15,,,,
O:F240419P00005820,2024-04-19,5.82,put,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419P00006820,2024-04-19,6.82,put,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419P00007820,2024-04-19,7.82,put,american,100,2024-03-15,0.06,0.06,0.06,0.06
O:F240419P00008820,2024-04-19,8.82,put,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419P00009820,2024-04-19,9.82,put,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419P00010820,2024-04-19,10.82,put,american,100,2024-03-15,0.01,0.01,0.01,0.01
O:F240419P00011820,2024-04-19,11.82,put,american,100,2024-03-15,,,,
O:F240419P00012820,2024-04-19,12.82,put,american,100,2024-03-15,0.69,0.83,0.61,0.65
O:F240419P00013820,2024-04-19,13.82,put,american,100,2024-03-15,1.71,1.77,1.66,1.68
O:F240419P00014820,2024-04-19,14.82,put,american,100,2024-03-15,2.78,2.78,2.78,2.78
O:F240419P00015820,2024-04-19,15.82,put,american,100,2024-03-15,3.7,3.7,3.7,3.7
O:F240419P00016820,2024-04-19,16.82,put,american,100,2024-03-15,4.71,4.71,4.71,4.71
O:F240419P00017820,2024-04-19,17.82,put,american,100,2024-03-15,4.95,4.95,4.95,4.95
O:F240419P00018820,2024-04-19,18.82,put,american,100,2024-03-15,,,,
O:F240419P00019820,2024-04-19,19.82,put,american,100,2024-03-15,7.67,7.7,7.67,7.7
O:F240517C00002820,2024-05-17,2.82,call,american,100,2024-04-19,9.54,9.54,9.45,9.45
O:F240517C00003820,2024-05-17,3.82,call,american,100,2024-04-19,8.6,8.6,8.6,8.6
O:F240517C00004820,2024-05-17,4.82,call,american,100,2024-04-19,7.49,7.49,7.49,7.49
O:F240517C00005820,2024-05-17,5.82,call,american,100,2024-04-19,7.41,7.41,7.41,7.41
O:F240517C00006820,2024-05-17,6.82,call,american,100,2024-04-19,,,,
