option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:NVDA230421P00120000,2023-04-21,120.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00125000,2023-04-21,125.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00130000,2023-04-21,130.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00135000,2023-04-21,135.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00140000,2023-04-21,140.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00145000,2023-04-21,145.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00150000,2023-04-21,150.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00155000,2023-04-21,155.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00160000,2023-04-21,160.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00165000,2023-04-21,165.0,put,american,100,2023-03-17,0.11,0.11,0.11,0.11
O:NVDA230421P00170000,2023-04-21,170.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00175000,2023-04-21,175.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00180000,2023-04-21,180.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00185000,2023-04-21,185.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00190000,2023-04-21,190.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00195000,2023-04-21,195.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00200000,2023-04-21,200.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00205000,2023-04-21,205.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00210000,2023-04-21,210.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00215000,2023-04-21,215.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00220000,2023-04-21,220.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00225000,2023-04-21,225.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00230000,2023-04-21,230.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00235000,2023-04-21,235.0,put,american,100,2023-03-17,0.01,0.01,0.01,0.01
O:NVDA230421P00240000,2023-04-21,240.0,put,american,100,2023-03-17,0.01,0.02,0.01,0.01
O:NVDA230421P00245000,2023-04-21,245.0,put,american,100,2023-03-17,0.03,0.03,0.01,0.01
O:NVDA230421P00250000,2023-04-21,250.0,put,american,100,2023-03-17,0.01,0.02,0.01,0.01
O:NVDA230421P00255000,2023-04-21,255.0,put,american,100,2023-03-17,0.04,0.05,0.01,0.01
O:NVDA230421P00260000,2023-04-21,260.0,put,american,100,2023-03-17,0.1,0.15,0.01,0.01
O:NVDA230421P00265000,2023-04-21,265.0,put,american,100,2023-03-17,0.54,0.77,0.01,0.01
O:NVDA230421P00270000,2023-04-21,270.0,put,american,100,2023-03-17,2.17,3.35,0.01,0.01
O:NVDA230421P00275000,2023-04-21,275.0,put,american,100,2023-03-17,5.6,7.8,3.15,3.71
O:NVDA230421P00280000,2023-04-21,280.0,put,american,100,2023-03-17,10.53,12.65,8.34,8.95
O:NVDA230421P00285000,2023-04-21,285.0,put,american,100,2023-03-17,,,,
O:NVDA230421P00290000,2023-04-21,290.0,put,american,100,2023-03-17,20.75,22.45,18.9,19.1
O:NVDA230421P00295000,2023-04-21,295.0,put,american,100,2023-03-17,24.95,26.3,23.65,24.91
O:NVDA230421P00300000,2023-04-21,300.0,put,american,100,2023-03-17,30.61,30.61,29.0,29.57
O:NVDA230421P00305000,2023-04-21,305.0,put,american,100,2023-03-17,35.53,35.53,35.53,35.53
O:NVDA230421P00310000,2023-04-21,310.0,put,american,100,2023-03-17,42.0,42.0,38.8,38.91
O:NVDA230421P00315000,2023-04-21,315.0,put,american,100,2023-03-17,46.5,46.5,43.9,43.9
O:NVDA230421P00320000,2023-04-21,320.0,put,american,100,2023-03-17,50.0,51.7,50.0,51.7
O:NVDA230421P00325000,2023-04-21,325.0,put,american,100,2023-03-17,54.95,56.7,54.95,56.05
O:NVDA230421P00330000,2023-04-21,330.0,put,american,100,2023-03-17,61.25,61.7,60.65,60.8
O:NVDA230421P00335000,2023-04-21,335.0,put,american,100,2023-03-17,66.25,66.25,66.25,66.25
O:NVDA230421P00340000,2023-04-21,340.0,put,american,100,2023-03-17,72.0,72.0,69.4,69.4
O:NVDA230421P00345000,2023-04-21,345.0,put,american,100,2023-03-17,77.0,77.0,75.8,75.8
O:NVDA230421P00350000,2023-04-21,350.0,put,american,100,2023-03-17,81.7,81.7,80.8,80.8
O:NVDA230421P00355000,2023-04-21,355.0,put,american,100,2023-03-17,85.8,85.8,84.4,84.4
O:NVDA230421P00360000,2023-04-21,360.0,put,american,100,2023-03-17,90.8,90.8,90.8,90.8
O:NVDA230421P00365000,2023-04-21,365.0,put,american,100,2023-03-17,95.25,97.0,95.25,95.8
O:NVDA230421P00370000,2023-04-21,370.0,put,american,100,2023-03-17,101.15,101.15,98.9,100.8
O:NVDA230421P00375000,2023-04-21,375.0,put,american,100,2023-03-17,106.15,106.15,104.29,105.8
O:NVDA230421P00380000,2023-04-21,380.0,put,american,100,2023-03-17,111.3,111.3,108.9,110.8
O:NVDA230421P00385000,2023-04-21,385.0,put,american,100,2023-03-17,116.3,116.8,114.29,114.29
O:NVDA230421P00390000,2023-04-21,390.0,put,american,100,2023-03-17,121.3,121.3,121.2,121.2
O:NVDA230421P00395000,2023-04-21,395.0,put,american,100,2023-03-17,127.05,127.05,124.3,124.3
O:NVDA230421P00400000,2023-04-21,400.0,put,american,100,2023-03-17,130.2,132.1,130.2,132.1
O:NVDA230421P00405000,2023-04-21,405.0,put,american,100,2023-03-17,137.1,137.1,137.1,137.1
O:NVDA230421P00410000,2023-04-21,410.0,put,american,100,2023-03-17,139.55,139.6,139.55,139.6
O:NVDA230421P00415000,2023-04-21,415.0,put,american,100,2023-03-17,145.1,145.1,145.1,145.1
O:NVDA230421P00420000,2023-04-21,420.0,put,american,100,2023-03-17,,,,
O:NVDA230421P00425000,2023-04-21,425.0,put,american,100,2023-03-17,155.75,157.4,155.75,157.4
O:NVDA230421P00430000,2023-04-21,430.0,put,american,100,2023-03-17,160.75,160.75,160.75,160.75
O:NVDA230421P00440000,2023-04-21,440.0,put,american,100,2023-03-17,,,,
