option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:RIVN240119P00155000,2024-01-19,155.0,put,american,100,2023-12-15,120.53,120.53,120.53,120.53
O:RIVN240119P00160000,2024-01-19,160.0,put,american,100,2023-12-15,137.9,137.9,137.9,137.9
O:RIVN240119P00165000,2024-01-19,165.0,put,american,100,2023-12-15,,,,
O:RIVN240119P00170000,2024-01-19,170.0,put,american,100,2023-12-15,136.49,136.49,136.49,136.49
O:RIVN240119P00175000,2024-01-19,175.0,put,american,100,2023-12-15,142.28,142.28,142.28,142.28
O:RIVN240119P00180000,2024-01-19,180.0,put,american,100,2023-12-15,151.7,151.7,151.7,151.7
O:RIVN240119P00185000,2024-01-19,185.0,put,american,100,2023-12-15,144.35,144.35,144.35,144.35
O:RIVN240119P00190000,2024-01-19,190.0,put,american,100,2023-12-15,166.32,166.32,166.32,166.32
O:RIVN240119P00195000,2024-01-19,195.0,put,american,100,2023-12-15,177.6,177.6,177.6,177.6
O:RIVN240119P00200000,2024-01-19,200.0,put,american,100,2023-12-15,186.51,186.51,186.51,186.51
O:RIVN240119P00210000,2024-01-19,210.0,put,american,100,2023-12-15,173.95,173.95,173.95,173.95
O:RIVN240119P00220000,2024-01-19,220.0,put,american,100,2023-12-15,185.7,185.7,185.7,185.7
O:RIVN240119P00230000,2024-01-19,230.0,put,american,100,2023-12-15,205.85,206.3,205.8,206.3
O:RIVN240119P00240000,2024-01-19,240.0,put,american,100,2023-12-15,201.3,201.3,201.3,201.3
O:RIVN240119P00250000,2024-01-19,250.0,put,american,100,2023-12-15,230.55,230.55,230.55,230.55
O:RIVN240119P00260000,2024-01-19,260.0,put,american,100,2023-12-15,235.85,236.0,235.85,236.0
O:RIVN240216C00005000,2024-02-16,5.0,call,american,100,2024-01-19,10.2,10.6,10.2,10.6
O:RIVN240216C00007500,2024-02-16,7.5,call,american,100,2024-01-19,8.7,8.7,8.7,8.7
O:RIVN240216C00010000,2024-02-16,10.0,call,american,100,2024-01-19,6.2,6.2,6.2,6.2
O:RIVN240216C00012500,2024-02-16,12.5,call,american,100,2024-01-19,3.85,3.85,3.75,3.8
O:RIVN240216C00015000,2024-02-16,15.0,call,american,100,2024-01-19,1.32,1.7,1.11,1.51
O:RIVN240216C00017500,2024-02-16,17.5,call,american,100,2024-01-19,0.02,0.08,0.01,0.01
O:RIVN240216C00020000,2024-02-16,20.0,call,american,100,2024-01-19,0.01,0.04,0.01,0.01
O:RIVN240216C00022500,2024-02-16,22.5,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:RIVN240216C00025000,2024-02-16,25.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:RIVN240216C00027500,2024-02-16,27.5,call,american,100,2024-01-19,0.02,0.02,0.01,0.01
O:RIVN240216C00030000,2024-02-16,30.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:RIVN240216C00032500,2024-02-16,32.5,call,american,100,2024-01-19,0.02,0.02,0.02,0.02
O:RIVN240216C00035000,2024-02-16,35.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:RIVN240216P00005000,2024-02-16,5.0,put,american,100,2024-01-19,0.02,0.02,0.02,0.02
O:RIVN240216P00007500,2024-02-16,7.5,put,american,100,2024-01-19,0.02,0.02,0.02,0.02
O:RIVN240216P00010000,2024-02-16,10.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:RIVN240216P00012500,2024-02-16,12.5,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:RIVN240216P00015000,2024-02-16,15.0,put,american,100,2024-01-19,0.1,0.1,0.01,0.01
O:RIVN240216P00017500,2024-02-16,17.5,put,american,100,2024-01-19,1.18,1.37,0.85,1.19
O:RIVN240216P00020000,2024-02-16,20.0,put,american,100,2024-01-19,3.62,3.8,3.47,3.7
O:RIVN240216P00022500,2024-02-16,22.5,put,american,100,2024-01-19,6.25,6.25,6.25,6.25
O:RIVN240216P00025000,2024-02-16,25.0,put,american,100,2024-01-19,8.94,8.94,8.94,8.94
O:RIVN240216P00027500,2024-02-16,27.5,put,american,100,2024-01-19,,,,
O:RIVN240216P00030000,2024-02-16,30.0,put,american,100,2024-01-19,13.65,13.65,13.65,13.65
O:RIVN240216P00032500,2024-02-16,32.5,put,american,100,2024-01-19,15.9,16.35,15.9,16.35
O:RIVN240216P00035000,2024-02-16,35.0,put,american,100,2024-01-19,18.4,18.4,18.4,18.4
O:RIVN240315C00002500,2024-03-15,2.5,call,american,100,2024-02-16,10.92,10.94,10.92,10.94
O:RIVN240315C00005000,2024-03-15,5.0,call,american,100,2024-02-16,5.91,6.11,5.91,6.11
O:RIVN240315C00007500,2024-03-15,7.5,call,american,100,2024-02-16,,,,
O:RIVN240315C00010000,2024-03-15,10.0,call,american,100,2024-02-16,0.94,1.37,0.87,1.03
O:RIVN240315C00012500,2024-03-15,12.5,call,american,100,2024-02-16,0.01,0.03,0.01,0.01
O:RIVN240315C00015000,2024-03-15,15.0,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:RIVN240315C00017500,2024-03-15,17.5,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
O:RIVN240315C00020000,2024-03-15,20.0,call,american,100,2024-02-16,0.01,0.01,0.01,0.01
